what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390269834299
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1390269836009
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1390269836072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390269838891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390269842020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390269843649
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1390269850397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390269850404
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1390269850410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270058597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270060171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270160224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270161806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270168882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270172724
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270180690
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390270208284
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1390270212679
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390270225131
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1390270236845
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270236942
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270240681
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270241852
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270243222
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270244393
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270251573
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270255034
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270257300
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270258483
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270260283
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270260990
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270271655
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270275753
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270281424
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1390270281542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270286233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270289651
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270301465
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1390270301520
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1390270301542
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1390270302063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270304012
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1390270304948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270308488
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390270319270
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1390270332932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390270333987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270337063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270339332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270342055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270351827
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1390270358805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1390270484591
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390270609794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270633152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270635414
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1390270635422
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1390270639662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390270643818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270646631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390270655685
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1390270657534
